a,b,c,d,e,f,g,h,i,j,k,l,m
Public Digital Library,LIBRARIES_AND_DEMO,3.9,2087,Varies with device,"50,000+",True,0.0,Everyone,Libraries & Demo,2018-07-30,Varies with device,Varies with device
Quotes,LIBRARIES_AND_DEMO,4.4,58,15M,"10,000+",True,0.0,Everyone,Libraries & Demo,2018-07-06,1.0,4.0.3 and up
Best New Ringtones 2018 Free 🔥 For Android™,LIBRARIES_AND_DEMO,4.6,3014,21M,"100,000+",True,0.0,Everyone,Libraries & Demo,2018-06-27,1.1,5.0 and up
Lamp detector,LIBRARIES_AND_DEMO,nan,5,1.8M,"1,000+",True,0.0,Everyone,Libraries & Demo,2018-04-23,4.4.2,2.3.3 and up
SUDOKU,LIBRARIES_AND_DEMO,4.1,923,4.3M,"100,000+",True,0.0,Everyone,Libraries & Demo,2015-10-15,3.1,2.3 and up
General culture,LIBRARIES_AND_DEMO,nan,26,10M,"10,000+",True,0.0,Everyone,Libraries & Demo,2018-02-20,1.2,4.0 and up
Luffs,LIBRARIES_AND_DEMO,nan,487,3.7M,"100,000+",True,0.0,Everyone,Libraries & Demo,2018-01-16,1.0,4.0.3 and up
Aviary Effects: Classic,LIBRARIES_AND_DEMO,3.8,67007,232k,"5,000,000+",True,0.0,Everyone,Libraries & Demo,2013-03-06,1.2.0,2.2 and up
Chakra Cleansing,LIBRARIES_AND_DEMO,4.6,539,99M,"50,000+",True,0.0,Everyone,Libraries & Demo,2018-08-02,7.0,4.0.3 and up
Aviary Stickers: Free Pack,LIBRARIES_AND_DEMO,3.5,126862,624k,"10,000,000+",True,0.0,Everyone,Libraries & Demo,2012-01-17,1.0,2.2 and up
Call Recorder,LIBRARIES_AND_DEMO,4.7,48,6.9M,"1,000+",True,0.0,Everyone,Libraries & Demo,2018-05-25,1.7.2.10,4.0 and up
Pink Water Sakura Keyboard Theme,LIBRARIES_AND_DEMO,4.3,1465,7.0M,"100,000+",True,0.0,Everyone,Libraries & Demo,2018-07-09,6.7.5,4.0.3 and up
auto Call Recorder 2018,LIBRARIES_AND_DEMO,4.5,929,7.0M,"50,000+",True,0.0,Everyone,Libraries & Demo,2018-02-16,1.02.2018.11,4.0 and up
converter video to mp3,LIBRARIES_AND_DEMO,4.4,783,6.4M,"100,000+",True,0.0,Everyone,Libraries & Demo,2017-06-10,1.6,2.2 and up
eBiblio,LIBRARIES_AND_DEMO,3.4,2907,Varies with device,"50,000+",True,0.0,Everyone,Libraries & Demo,2018-06-22,Varies with device,Varies with device
chicken song,LIBRARIES_AND_DEMO,4.3,434,16M,"100,000+",True,0.0,Everyone,Libraries & Demo,2018-06-06,6.0.0,2.3 and up
Words (188 Category),LIBRARIES_AND_DEMO,nan,54,5.9M,"10,000+",True,0.0,Everyone,Libraries & Demo,2018-07-04,1.0,4.0.3 and up
Binaural Beats Meditation,LIBRARIES_AND_DEMO,4.3,411,95M,"50,000+",True,0.0,Everyone,Libraries & Demo,2018-06-08,5.0,4.0.3 and up
Essential Resources,LIBRARIES_AND_DEMO,4.6,237,8.5k,"50,000+",True,0.0,Everyone,Libraries & Demo,2017-09-27,1.02,7.1 and up
MOMOLAND BBoom BBoom,LIBRARIES_AND_DEMO,4.6,2580,20M,"100,000+",True,0.0,Everyone,Libraries & Demo,2018-03-08,2.0,2.3 and up
Cold Spirits,LIBRARIES_AND_DEMO,nan,363,2.5M,"100,000+",True,0.0,Everyone,Libraries & Demo,2017-01-02,1.2,2.3 and up
Cardboard,LIBRARIES_AND_DEMO,4.2,130272,50M,"10,000,000+",True,0.0,Everyone,Libraries & Demo,2016-03-14,1.8,4.1 and up
How to sew & make the easiest pattern,LIBRARIES_AND_DEMO,nan,110,10M,"10,000+",True,0.0,Everyone,Libraries & Demo,2017-11-05,1.0,4.0 and up
I will return his eggs,LIBRARIES_AND_DEMO,nan,91,18M,"100,000+",True,0.0,Everyone,Libraries & Demo,2017-11-16,6.0,2.3 and up
Bird Sounds & Bird Ringtones for Free 2018,LIBRARIES_AND_DEMO,4.6,130,12M,"10,000+",True,0.0,Everyone,Libraries & Demo,2018-02-23,1.0,4.0.3 and up
Benefits of olive oil with garlic,LIBRARIES_AND_DEMO,nan,25,2.5M,"10,000+",True,0.0,Everyone,Libraries & Demo,2018-06-23,1.0,4.0.3 and up
Sad hair without net,LIBRARIES_AND_DEMO,nan,20,2.1M,"5,000+",True,0.0,Everyone,Libraries & Demo,2018-03-26,1.0,2.3 and up
Top Popular Ringtones 2018 Free 🔥,LIBRARIES_AND_DEMO,4.4,7396,22M,"500,000+",True,0.0,Everyone,Libraries & Demo,2018-07-06,5.28,4.0.3 and up
Wifi Connect Library,LIBRARIES_AND_DEMO,3.9,58055,41k,"5,000,000+",True,0.0,Everyone,Libraries & Demo,2016-11-07,2.0.3,1.5 and up
Super Funny Ringtones 2018 🔔,LIBRARIES_AND_DEMO,4.5,1703,22M,"100,000+",True,0.0,Everyone,Libraries & Demo,2018-03-01,3.1,4.0.3 and up
Apk Installer,LIBRARIES_AND_DEMO,3.8,7750,292k,"1,000,000+",True,0.0,Everyone,Libraries & Demo,2011-06-29,1.0,1.6 and up
SAMSUNG RETAILMODE 2018,LIBRARIES_AND_DEMO,4.3,6,5.5M,"10,000+",True,0.0,Everyone,Libraries & Demo,2018-08-03,8.0.20180212,4.2 and up
OpenCV Manager,LIBRARIES_AND_DEMO,3.7,12657,Varies with device,"1,000,000+",True,0.0,Everyone,Libraries & Demo,2015-09-21,3.00,Varies with device
Eternal life,LIBRARIES_AND_DEMO,5.0,26,2.5M,"1,000+",True,0.0,Everyone,Libraries & Demo,2018-05-24,1.0,1.6 and up
V380s,LIBRARIES_AND_DEMO,3.2,1919,8.1M,"500,000+",True,0.0,Everyone,Libraries & Demo,2018-07-11,5.9.1,4.1 and up
Cool Popular Ringtones 2018 🔥,LIBRARIES_AND_DEMO,4.5,60170,28M,"1,000,000+",True,0.0,Everyone,Libraries & Demo,2018-07-13,2.4,5.0 and up
Blackpink as if it's your last,LIBRARIES_AND_DEMO,4.7,831,24M,"100,000+",True,0.0,Everyone,Libraries & Demo,2018-02-20,8.0,2.3 and up
Wifi Test,LIBRARIES_AND_DEMO,4.0,8671,3.1M,"1,000,000+",True,0.0,Everyone,Libraries & Demo,2018-07-03,3.6,4.0 and up
Patience Words,LIBRARIES_AND_DEMO,nan,31,3.4M,"10,000+",True,0.0,Everyone,Libraries & Demo,2017-12-14,1.0,4.0.3 and up
Market Update Helper,LIBRARIES_AND_DEMO,4.1,20145,11k,"1,000,000+",True,0.0,Everyone,Libraries & Demo,2013-02-12,,1.5 and up
Ayyush wih wih new without Net,LIBRARIES_AND_DEMO,3.8,912,13M,"500,000+",True,0.0,Everyone,Libraries & Demo,2018-01-09,2.0.0,2.3 and up
Girls Nancy Ajram Without Net,LIBRARIES_AND_DEMO,4.7,2639,19M,"500,000+",True,0.0,Everyone,Libraries & Demo,2017-12-11,6.0,2.3 and up
R M Lock Screen,LIBRARIES_AND_DEMO,4.5,399,9.5M,"100,000+",True,0.0,Everyone,Libraries & Demo,2018-05-22,1.1,4.0.3 and up
Mama Lala 's song,LIBRARIES_AND_DEMO,nan,102,21M,"50,000+",True,0.0,Everyone,Libraries & Demo,2018-07-01,6.0.0,2.3 and up
Barcode Scanner,LIBRARIES_AND_DEMO,4.2,3945,9.4M,"500,000+",True,0.0,Everyone,Libraries & Demo,2018-01-09,4.2.2,3.2 and up
Young Speeches,LIBRARIES_AND_DEMO,nan,2221,2.4M,"500,000+",True,0.0,Everyone,Libraries & Demo,2017-01-08,1.1,2.3 and up
New Ringtones 2018,LIBRARIES_AND_DEMO,4.1,3781,36M,"1,000,000+",True,0.0,Everyone,Libraries & Demo,2018-04-15,1.8,4.0 and up
EyeCloud,LIBRARIES_AND_DEMO,3.1,1267,55M,"100,000+",True,0.0,Everyone,Libraries & Demo,2018-08-02,5.1.2,4.4 and up
Dollhouse Decorating Games,LIFESTYLE,4.1,18968,32M,"5,000,000+",True,0.0,Teen,Lifestyle,2018-04-26,5.1,4.1 and up
metroZONE,LIFESTYLE,4.1,47497,34M,"10,000,000+",True,0.0,Everyone,Lifestyle,2018-06-08,5.3.0.54.7,5.0 and up
Easy Hair Style Design,LIFESTYLE,4.3,601,5.1M,"100,000+",True,0.0,Everyone,Lifestyle,2017-12-20,1.0,2.3 and up
Talking Babsy Baby: Baby Games,LIFESTYLE,4.0,140995,100M,"10,000,000+",True,0.0,Everyone,Lifestyle;Pretend Play,2018-07-16,9.0,4.0 and up
"Black Wallpaper, AMOLED, Dark Background: Darkify",LIFESTYLE,4.6,51357,80M,"5,000,000+",True,0.0,Everyone,Lifestyle,2018-07-31,8.0,4.0 and up
Girly Wallpapers Backgrounds,LIFESTYLE,4.4,13565,3.3M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-08-05,2.5,4.0 and up
Chart - Myanmar Keyboard,LIFESTYLE,4.4,39364,28M,"5,000,000+",True,0.0,Everyone,Lifestyle,2018-07-17,10.19,4.0.3 and up
Easy Makeup Tutorials,LIFESTYLE,4.3,7287,5.0M,"1,000,000+",True,0.0,Everyone,Lifestyle,2016-11-03,1.0,2.3 and up
Horoscopes – Daily Zodiac Horoscope and Astrology,LIFESTYLE,4.6,161143,11M,"10,000,000+",True,0.0,Everyone 10+,Lifestyle,2018-06-25,5.2.4(881),4.0.3 and up
Entel,LIFESTYLE,3.2,16168,55M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-07-26,2.2.9,4.0.3 and up
ZenUI Safeguard,LIFESTYLE,4.5,100,7.1M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-05-09,1.0.0.21_180410,7.0 - 7.1.1
Live 4D Results ! (MY & SG),LIFESTYLE,4.6,116079,3.2M,"5,000,000+",True,0.0,Everyone,Lifestyle,2018-05-20,5.8,2.3 and up
Diary with lock,LIFESTYLE,4.6,815893,4.4M,"10,000,000+",True,0.0,Everyone,Lifestyle,2018-06-30,4.90,4.1 and up
FOSSIL Q: DESIGN YOUR DIAL,LIFESTYLE,4.3,985,16M,"500,000+",True,0.0,Everyone,Lifestyle,2018-05-31,3.7,7.0 and up
Telstra,LIFESTYLE,3.0,4260,6.3M,"5,000,000+",True,0.0,Everyone,Lifestyle,2017-08-08,6.1,2.3.3 and up
Family Locator - GPS Tracker,LIFESTYLE,4.4,726074,45M,"10,000,000+",True,0.0,Everyone,Lifestyle,2018-08-02,16.7.1,4.4 and up
Van Nien 2018 - Lich Van su & Lich Am,LIFESTYLE,4.4,3829,23M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-06-01,3.9.3,4.1 and up
Safeway,LIFESTYLE,4.3,33572,37M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-08-02,6.2.0,4.4 and up
HTC Speak,LIFESTYLE,3.5,6145,13M,"10,000,000+",True,0.0,Everyone,Lifestyle,2016-06-30,8.00.775375,5.0 and up
Kawaii Easy Drawing : How to draw Step by Step,LIFESTYLE,4.3,34327,8.1M,"5,000,000+",True,0.0,Everyone,Lifestyle,2018-07-17,2.5.1,4.0 and up
Tattoodo - Find your next tattoo,LIFESTYLE,4.5,7457,13M,"1,000,000+",True,0.0,Teen,Lifestyle,2018-08-03,2.4.12-r244,4.1 and up
H&M,LIFESTYLE,3.7,41941,14M,"10,000,000+",True,0.0,Everyone,Lifestyle,2018-07-30,9.6.3,4.4 and up
Samsung+,LIFESTYLE,4.5,82145,30M,"50,000,000+",True,0.0,Everyone,Lifestyle,2018-07-05,10.19.0.0,4.4 and up
Anime Avatar Creator: Make Your Own Avatar,LIFESTYLE,4.2,10944,36M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-06-15,2.0,4.1 and up
Beautiful Design Birthday Cake,LIFESTYLE,4.3,665,3.0M,"500,000+",True,0.0,Everyone,Lifestyle,2018-08-04,2.0,2.3 and up
Pronunciation and know the name of the caller from his number,LIFESTYLE,4.6,2167,1.4M,"500,000+",True,0.0,Everyone,Lifestyle,2018-01-07,1.0,2.3 and up
Super Slime Simulator - Satisfying Slime App,LIFESTYLE,4.5,53652,39M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-08-05,2.15,5.0 and up
Caf - My Account,LIFESTYLE,3.9,18961,1.8M,"5,000,000+",True,0.0,Everyone,Lifestyle,2015-09-24,1.1.1,2.3 and up
H Pack,LIFESTYLE,4.3,9412,1.7M,"1,000,000+",True,0.0,Everyone,Lifestyle,2016-12-17,1.5.1,4.0.3 and up
Family convenience store FamilyMart,LIFESTYLE,3.3,9663,19M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-07-16,Version:6.97,4.4 and up
သိင်္ Astrology - Min Thein Kha BayDin,LIFESTYLE,4.7,2225,15M,"100,000+",True,0.0,Everyone,Lifestyle,2018-07-26,4.2.1,4.0.3 and up
w UN map,LIFESTYLE,4.2,23164,10.0M,"1,000,000+",True,0.0,Mature 17+,Lifestyle,2018-07-24,2.6,5.0 and up
Official Matsumoto Kiyoshi application,LIFESTYLE,3.2,3031,2.7M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-07-03,1.5.3,4.0 and up
Galaxy Gift,LIFESTYLE,4.4,95557,16M,"10,000,000+",True,0.0,Everyone,Lifestyle,2018-07-23,7.0.8,4.0.3 and up
PASS by KT (formerly KT certified),LIFESTYLE,3.5,7869,21M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-08-01,02.00.06,4.4 and up
Safety stepping stone,LIFESTYLE,3.7,4212,20M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-07-25,3.4.5,2.3 and up
Rate Guide Bill Letter,LIFESTYLE,3.8,17368,14M,"10,000,000+",True,0.0,Everyone,Lifestyle,2018-06-27,5.1.3,4.0 and up
US Mission - buy gourmet movie KTV,LIFESTYLE,3.8,6554,76M,"500,000+",True,0.0,Teen,Lifestyle,2018-06-20,9.4.2,4.1 and up
OK cashbag [point of pleasure],LIFESTYLE,3.7,33264,18M,"10,000,000+",True,0.0,Everyone,Lifestyle,2018-06-15,6.2.1,4.0 and up
JOANN - Crafts & Coupons,LIFESTYLE,4.6,34782,12M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-06-22,5.2.2,4.3 and up
MK eCatalog,LIFESTYLE,4.0,6676,6.2M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-02-21,3.0,4.2 and up
Vaniday - Beauty Booking App,LIFESTYLE,3.6,1067,Varies with device,"100,000+",True,0.0,Everyone,Lifestyle,2018-03-20,3.8.15,4.1 and up
Fashion in Vogue,LIFESTYLE,3.8,1797,6.8M,"100,000+",True,0.0,Everyone,Lifestyle,2016-09-27,2.0,4.3 and up
Mirror,LIFESTYLE,4.1,367505,Varies with device,"10,000,000+",True,0.0,Everyone,Lifestyle,2018-07-25,Varies with device,Varies with device
StyleSeat,LIFESTYLE,4.7,20304,24M,"500,000+",True,0.0,Everyone,Lifestyle,2018-07-31,4.35,4.0.3 and up
Wedding Countdown Widget,LIFESTYLE,3.9,7376,19M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-01-11,5.2.2018010801-1,4.1 and up
My Day - Countdown Calendar 🗓️,LIFESTYLE,4.1,49147,13M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-05-07,2.9.5,4.1 and up
justWink Greeting Cards,LIFESTYLE,4.6,69177,15M,"1,000,000+",True,0.0,Teen,Lifestyle,2017-08-02,2.7.3,4.4 and up
Wedding LookBook by The Knot,LIFESTYLE,4.2,3448,13M,"100,000+",True,0.0,Everyone,Lifestyle,2018-07-09,3.9.5,4.0.3 and up
Vaniday - Beauty Booking App,LIFESTYLE,3.6,1067,Varies with device,"100,000+",True,0.0,Everyone,Lifestyle,2018-03-20,3.8.15,4.1 and up
Big Days - Events Countdown,LIFESTYLE,4.6,39724,Varies with device,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-06-29,Varies with device,Varies with device
"Wedding Planner by WeddingWire - Venues, Checklist",LIFESTYLE,4.2,3788,44M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-07-24,8.5.1,5.0 and up
Been Together (Ad) - D-day,LIFESTYLE,4.4,95736,Varies with device,"10,000,000+",True,0.0,Everyone,Lifestyle,2018-07-30,Varies with device,Varies with device
WedMeGood - Wedding Planner,LIFESTYLE,4.6,1658,9.7M,"100,000+",True,0.0,Everyone,Lifestyle,2018-07-31,2.0.9,4.4 and up
StyleSeat,LIFESTYLE,4.7,20304,24M,"500,000+",True,0.0,Everyone,Lifestyle,2018-07-31,4.35,4.0.3 and up
DIY Garden Ideas,LIFESTYLE,4.1,3309,13M,"500,000+",True,0.0,Everyone,Lifestyle,2018-08-05,10.0,4.0 and up
Brit + Co,LIFESTYLE,3.9,987,4.5M,"10,000+",True,0.0,Everyone,Lifestyle,2017-08-29,2.0.4,4.0 and up
Creative Ideas - DIY & Craft,LIFESTYLE,4.0,5208,4.5M,"100,000+",True,0.0,Teen,Lifestyle,2017-11-23,1.37,4.0 and up
Homestyler Interior Design & Decorating Ideas,LIFESTYLE,4.1,78298,29M,"5,000,000+",True,0.0,Everyone,Lifestyle,2018-08-02,3.1.2.1,4.1 and up
JOANN - Crafts & Coupons,LIFESTYLE,4.6,34802,12M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-06-22,5.2.2,4.3 and up
Wheretoget: Shop in style,LIFESTYLE,4.1,6808,12M,"500,000+",True,0.0,Teen,Lifestyle,2017-06-05,3.2.0,4.1 and up
My Dressing - Fashion closet,LIFESTYLE,4.1,12452,Varies with device,"500,000+",True,0.0,Everyone,Lifestyle,2017-01-26,Varies with device,Varies with device
Chictopia,LIFESTYLE,4.1,360,4.6M,"10,000+",True,0.0,Everyone,Lifestyle,2014-04-30,1.6.2,2.2 and up
Scarf Fashion Designer,LIFESTYLE,4.4,16637,10M,"1,000,000+",True,0.0,Everyone,Lifestyle,2017-06-18,1.8,2.3 and up
Fashion in Vogue,LIFESTYLE,3.8,1797,6.8M,"100,000+",True,0.0,Everyone,Lifestyle,2016-09-27,2.0,4.3 and up
Zara,LIFESTYLE,4.3,95904,33M,"10,000,000+",True,0.0,Everyone,Lifestyle,2018-07-30,4.1.0,4.1 and up
Wheretoget: Shop in style,LIFESTYLE,4.1,6808,12M,"500,000+",True,0.0,Teen,Lifestyle,2017-06-05,3.2.0,4.1 and up
My Dressing - Fashion closet,LIFESTYLE,4.1,12452,Varies with device,"500,000+",True,0.0,Everyone,Lifestyle,2017-01-26,Varies with device,Varies with device
Chictopia,LIFESTYLE,4.1,360,4.6M,"10,000+",True,0.0,Everyone,Lifestyle,2014-04-30,1.6.2,2.2 and up
Scarf Fashion Designer,LIFESTYLE,4.4,16637,10M,"1,000,000+",True,0.0,Everyone,Lifestyle,2017-06-18,1.8,2.3 and up
Fashion in Vogue,LIFESTYLE,3.8,1797,6.8M,"100,000+",True,0.0,Everyone,Lifestyle,2016-09-27,2.0,4.3 and up
Zara,LIFESTYLE,4.3,95905,33M,"10,000,000+",True,0.0,Everyone,Lifestyle,2018-07-30,4.1.0,4.1 and up
Real Estate by Movoto,LIFESTYLE,4.4,3114,13M,"100,000+",True,0.0,Everyone,Lifestyle,2018-02-20,6.1,4.0.3 and up
Etta Homes,LIFESTYLE,4.2,220,15M,"50,000+",True,0.0,Everyone,Lifestyle,2018-07-26,9.1.0,5.0 and up
Houlihan Lawrence,LIFESTYLE,4.4,33,23M,"5,000+",True,0.0,Everyone,Lifestyle,2017-10-12,3.9.5,4.2 and up
Home Scouting® MLS Mobile,LIFESTYLE,4.3,1533,7.7M,"100,000+",True,0.0,Everyone,Lifestyle,2016-09-27,2.2.6,2.2 and up
Housing-Real Estate & Property,LIFESTYLE,4.1,28301,Varies with device,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-07-13,12.1.0,4.1 and up
ZipRealty Real Estate & Homes,LIFESTYLE,4.0,3937,15M,"100,000+",True,0.0,Everyone,Lifestyle,2018-07-27,8.3.3,4.4 and up
Sotheby's International Realty,LIFESTYLE,4.2,894,25M,"50,000+",True,0.0,Everyone,Lifestyle,2018-04-09,5.600.42,4.0.3 and up
Zoopla Property Search UK - Home to buy & rent,LIFESTYLE,4.1,21195,Varies with device,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-06-22,Varies with device,Varies with device
Neighborhoods & Apartments,LIFESTYLE,3.9,2042,3.0M,"100,000+",True,0.0,Everyone,Lifestyle,2015-08-28,3.1.6,4.0 and up
Keller Williams Real Estate,LIFESTYLE,4.4,13213,22M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-03-28,5.800.04,4.0.3 and up
Relax Rain ~ Rain Sounds,LIFESTYLE,4.6,118034,Varies with device,"5,000,000+",True,0.0,Everyone,Lifestyle,2018-08-02,Varies with device,Varies with device
Relax Ocean ~ Nature Sounds,LIFESTYLE,4.5,9464,Varies with device,"500,000+",True,0.0,Everyone,Lifestyle,2017-07-18,Varies with device,Varies with device
Bed Time Fan - White Noise Sleep Sounds,LIFESTYLE,4.5,10097,7.5M,"500,000+",True,0.0,Everyone,Lifestyle,2018-04-26,1.2,4.0 and up
Nature Sounds,LIFESTYLE,4.8,28588,24M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-03-01,3.1.8,4.0.3 and up
SleepyTime: Bedtime Calculator,LIFESTYLE,4.4,19621,Varies with device,"500,000+",True,0.0,Everyone,Lifestyle,2016-02-27,Varies with device,Varies with device
White Noise Baby,LIFESTYLE,4.5,10544,44M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-06-18,5.3,4.1 and up
White Noise ~ Sleeping Sounds,LIFESTYLE,4.5,4427,Varies with device,"100,000+",True,0.0,Everyone,Lifestyle,2017-06-23,Varies with device,Varies with device
"Journey - Diary, Journal",LIFESTYLE,4.6,50338,Varies with device,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-07-23,Varies with device,Varies with device
7 Day Food Journal Challenge,LIFESTYLE,4.5,3346,14M,"100,000+",True,0.0,Teen,Lifestyle,2017-03-08,3.6.3,4.0.3 and up
ROBLOX,GAME,4.5,4447388,67M,"100,000,000+",True,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,2.347.225742,4.1 and up
Subway Surfers,GAME,4.5,27722264,76M,"1,000,000,000+",True,0.0,Everyone 10+,Arcade,2018-07-12,1.90.0,4.1 and up
Candy Crush Saga,GAME,4.4,22426677,74M,"500,000,000+",True,0.0,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up
Solitaire,GAME,4.7,254258,23M,"10,000,000+",True,0.0,Everyone,Card,2018-08-01,2.137.0,4.1 and up
Bubble Shooter,GAME,4.5,148897,46M,"10,000,000+",True,0.0,Everyone,Casual,2018-07-17,1.20.1,4.0.3 and up
Hello Kitty Nail Salon,GAME,4.2,369203,24M,"50,000,000+",True,0.0,Everyone,Casual;Pretend Play,2018-04-17,1.5,4.1 and up
slither.io,GAME,4.4,5234162,Varies with device,"100,000,000+",True,0.0,Everyone,Action,2017-11-14,Varies with device,2.3 and up
Clash Royale,GAME,4.6,23133508,97M,"100,000,000+",True,0.0,Everyone 10+,Strategy,2018-06-27,2.3.2,4.1 and up
Temple Run 2,GAME,4.3,8118609,62M,"500,000,000+",True,0.0,Everyone,Action,2018-07-05,1.49.1,4.0 and up
Pou,GAME,4.3,10485308,24M,"500,000,000+",True,0.0,Everyone,Casual,2018-05-25,1.4.77,4.0 and up
Helix Jump,GAME,4.2,1497361,33M,"100,000,000+",True,0.0,Everyone,Action,2018-04-09,1.0.6,4.1 and up
Block Puzzle,GAME,4.6,59800,7.8M,"5,000,000+",True,0.0,Everyone,Puzzle,2018-03-06,2.9,2.3 and up
Angry Birds Rio,GAME,4.4,2610526,46M,"100,000,000+",True,0.0,Everyone,Arcade,2018-07-03,2.6.9,4.1 and up
Plants vs. Zombies FREE,GAME,4.4,4066989,69M,"100,000,000+",True,0.0,Everyone 10+,Strategy,2018-07-06,2.2.00,4.1 and up
Sonic Dash,GAME,4.5,3778921,75M,"100,000,000+",True,0.0,Everyone,Arcade,2018-07-26,3.8.5.Go,4.1 and up
Candy Crush Soda Saga,GAME,4.4,6198563,67M,"100,000,000+",True,0.0,Everyone,Casual,2018-07-10,1.118.4,4.1 and up
Zombie Hunter King,GAME,4.3,10306,50M,"1,000,000+",True,0.0,Mature 17+,Action,2018-08-01,1.0.8,2.3 and up
Clash of Clans,GAME,4.6,44891723,98M,"100,000,000+",True,0.0,Everyone 10+,Strategy,2018-07-15,10.322.16,4.1 and up
Kick the Buddy,GAME,4.3,1000417,Varies with device,"50,000,000+",True,0.0,Teen,Action,2018-07-05,Varies with device,4.4 and up
Block Puzzle Classic Legend !,GAME,4.2,17039,4.9M,"5,000,000+",True,0.0,Everyone,Puzzle,2018-04-13,2.9,2.3.3 and up
PAC-MAN,GAME,4.2,685981,37M,"100,000,000+",True,0.0,Everyone,Arcade,2018-05-15,6.6.3,4.1 and up
Super Jim Jump - pixel 3d,GAME,4.5,10393,18M,"1,000,000+",True,0.0,Everyone,Arcade,2018-07-11,2.2.3181,4.0 and up
8 Ball Pool,GAME,4.5,14198297,52M,"100,000,000+",True,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up
Magic Tiles 3,GAME,4.5,592068,Varies with device,"50,000,000+",True,0.0,Everyone,Music,2018-08-03,5.13.007,4.1 and up
Bubble Witch 3 Saga,GAME,4.7,1732263,78M,"50,000,000+",True,0.0,Everyone,Puzzle,2018-07-17,4.8.4,3.0 and up
Word Search,GAME,4.7,295241,3.9M,"10,000,000+",True,0.0,Everyone,Word,2018-06-06,1.1.3,3.0 and up
Granny,GAME,4.5,1135631,59M,"50,000,000+",True,0.0,Teen,Arcade,2018-05-29,1.4.0.1,4.0 and up
Angry Birds Classic,GAME,4.4,5566669,97M,"100,000,000+",True,0.0,Everyone,Arcade,2018-05-24,7.9.3,4.1 and up
Flow Free,GAME,4.3,1295557,11M,"100,000,000+",True,0.0,Everyone,Puzzle,2018-04-11,4.0,4.1 and up
Race the Traffic Moto,GAME,3.8,270687,38M,"10,000,000+",True,0.0,Teen,Racing,2018-07-20,1.0.16,4.0.3 and up
Fishdom,GAME,4.6,2157930,Varies with device,"10,000,000+",True,0.0,Everyone,Puzzle,2018-07-19,2.21.5,4.0.3 and up
Galaxy Attack: Alien Shooter,GAME,4.6,506275,Varies with device,"10,000,000+",True,0.0,Everyone,Arcade,2018-08-01,5.66,4.1 and up
Zombie Tsunami,GAME,4.4,4920817,Varies with device,"100,000,000+",True,0.0,Everyone 10+,Arcade,2018-06-15,Varies with device,Varies with device
Bubble Shooter 2,GAME,4.3,23005,Varies with device,"5,000,000+",True,0.0,Everyone,Arcade,2018-07-25,3.5,4.1 and up
Barbie™ Fashion Closet,GAME,4.1,68057,85M,"10,000,000+",True,0.0,Everyone,Casual;Creativity,2018-07-30,1.3.7,4.1 and up
Candy Crush Jelly Saga,GAME,4.3,1300490,78M,"50,000,000+",True,0.0,Everyone,Puzzle,2018-07-20,2.1.10,4.0 and up
Hill Climb Racing,GAME,4.4,8923587,63M,"100,000,000+",True,0.0,Everyone,Racing,2018-07-02,1.37.2,4.2 and up
Gardenscapes,GAME,4.6,4128732,Varies with device,"50,000,000+",True,0.0,Everyone,Casual,2018-07-13,2.6.2,4.0.3 and up
Marble - Temple Quest,GAME,4.3,42053,24M,"10,000,000+",True,0.0,Everyone,Puzzle,2018-06-21,4.9,4.0.3 and up
Shooting King,GAME,4.4,257724,69M,"10,000,000+",True,0.0,Everyone 10+,Sports,2018-05-25,1.4.2,4.0.3 and up
Zombie Catchers,GAME,4.7,990491,75M,"10,000,000+",True,0.0,Everyone,Action,2018-05-24,1.0.27,4.1 and up
