a,b,c,d,e,f,g,h,i,j,k,l,m
Ultimate DM,FAMILY,nan,0,Varies with device,10+,True,0.0,Everyone,Role Playing,2018-03-10,Varies with device,Varies with device
DN,NEWS_AND_MAGAZINES,3.3,78,17M,"10,000+",True,0.0,Everyone,News & Magazines,2018-07-02,3.2.1.258,5.0 and up
DN eAvis,NEWS_AND_MAGAZINES,2.9,61,4.1M,"10,000+",True,0.0,Everyone,News & Magazines,2017-02-01,2.0.0,4.1 and up
DN Sync,NEWS_AND_MAGAZINES,4.1,56,28k,"1,000+",True,0.0,Everyone 10+,News & Magazines,2016-06-13,1.15,2.3.3 and up
DN Reader,NEWS_AND_MAGAZINES,4.6,18,1.8M,100+,True,0.0,Everyone,News & Magazines,2014-03-13,1.0,4.0 and up
DN Managed Mobility App,BUSINESS,nan,0,3.4M,50+,True,0.0,Everyone,Business,2018-07-13,2.1.2,5.0 and up
e-DN - den digitala tidningen från Dagens Nyheter,NEWS_AND_MAGAZINES,2.2,160,32M,"50,000+",True,0.0,Everyone 10+,News & Magazines,2018-05-24,1.3.2,4.4 and up
MultiPicture Live Wallpaper dn,PERSONALIZATION,4.3,505,288k,"10,000+",False,1.99,Everyone,Personalization,2013-02-10,0.6.11,2.1 and up
DN Blog,SOCIAL,5.0,20,4.2M,10+,True,0.0,Teen,Social,2018-07-23,1.0,4.0 and up
Dagens Nyheter,NEWS_AND_MAGAZINES,2.5,2055,17M,"100,000+",True,0.0,Everyone,News & Magazines,2018-07-04,4.2.7,4.4 and up
DN Events,PRODUCTIVITY,nan,4,18M,500+,True,0.0,Teen,Productivity,2018-06-07,7.17.2.0,5.0 and up
DN.VR,NEWS_AND_MAGAZINES,3.0,29,37M,"5,000+",True,0.0,Everyone 10+,News & Magazines,2018-05-23,2.1.1,5.0 and up
DN - Diário de Notícias,NEWS_AND_MAGAZINES,3.7,794,15M,"100,000+",True,0.0,Everyone,News & Magazines,2018-07-26,3.2.7,4.1 and up
DN Employee,FAMILY,5.0,1,3.8M,10+,True,0.0,Everyone,Education,2018-06-25,1.4,4.4 and up
DN Advanced Service Coder,BUSINESS,nan,0,21M,10+,True,0.0,Everyone,Business,2018-06-01,1.0.0,4.0 and up
DN Premium Hookah Lounge,BUSINESS,nan,1,4.2M,50+,True,0.0,Everyone,Business,2015-10-21,1.0,2.3 and up
PlayMotiv dn edition,BUSINESS,nan,0,28M,500+,True,0.0,Everyone,Business,2018-04-08,1.0.2,4.1 and up
Cossack Dictionary (DN),BOOKS_AND_REFERENCE,nan,7,2.3M,10+,False,2.99,Teen,Books & Reference,2018-04-28,1.0,4.0.3 and up
DN Calculators,FINANCE,5.0,12,775k,100+,True,0.0,Everyone,Finance,2013-09-05,1.11,3.0 and up
DN Diamonds,BUSINESS,nan,4,10M,100+,True,0.0,Everyone,Business,2018-07-31,3.9.17,4.0.3 and up
DN Prasad,FINANCE,nan,0,5.9M,100+,True,0.0,Everyone,Finance,2018-04-30,1.1.2,4.0.3 and up
Writing Wizard Premium - Handwriting,FAMILY,4.1,89,33M,"5,000+",False,4.49,Everyone,Education;Education,2017-12-03,2.5.0,4.0.3 and up
DN Driver,FAMILY,nan,0,7.5M,5+,True,0.0,Everyone,Education,2018-06-09,1.0.2,4.1 and up
D.N. College Meerut,FAMILY,nan,0,19M,10+,True,0.0,Everyone,Education,2018-03-26,1.0.0,4.0 and up
DN Radio FM,NEWS_AND_MAGAZINES,nan,0,3.8M,10+,True,0.0,Teen,News & Magazines,2016-07-15,1.1,2.3 and up
Sverige Tidningar,NEWS_AND_MAGAZINES,4.1,905,4.0M,"50,000+",True,0.0,Everyone,News & Magazines,2018-07-30,2.2.2.1,4.0 and up
Svenska Dagbladet,NEWS_AND_MAGAZINES,2.6,820,Varies with device,"100,000+",True,0.0,Everyone,News & Magazines,2018-02-13,Varies with device,Varies with device
Dragon Nest M,FAMILY,4.6,11872,62M,"100,000+",True,0.0,Teen,Role Playing,2018-07-17,1.2.0,4.3 and up
Downtown Mafia: Gang Wars (Mobster Game) Free,FAMILY,4.5,69013,Varies with device,"1,000,000+",True,0.0,Teen,Role Playing,2017-09-02,Varies with device,Varies with device
DN Snacks,BUSINESS,nan,0,7.6M,1+,True,0.0,Everyone,Business,2018-04-09,1.0.0,4.0 and up
Guardian Hunter: SuperBrawlRPG,FAMILY,4.5,364013,27M,"1,000,000+",True,0.0,Everyone 10+,Role Playing,2018-08-06,14.4.4.00,4.1 and up
Sweden Newspapers,NEWS_AND_MAGAZINES,nan,0,2.1M,0+,True,0.0,Everyone,News & Magazines,2018-07-07,1.1,4.4 and up
ES Remote,FAMILY,3.3,707,15M,"100,000+",True,0.0,Everyone,Entertainment,2014-11-20,2.1.1,2.3 and up
MC.Fitting,PRODUCTIVITY,nan,130,3.4M,"1,000+",False,8.49,Everyone,Productivity,2017-05-03,12.0,1.6 and up
Destiny Ninja Shall we date otome games love story,GAME,4.4,13079,30M,"500,000+",True,0.0,Everyone 10+,Adventure,2018-04-20,1.6.2,4.0 and up
Day Night Live Wallpaper (All),PERSONALIZATION,4.7,4856,18M,"50,000+",False,2.49,Everyone,Personalization,2018-01-31,1.5.3,4.0 and up
CritDice - Dice Roller,FAMILY,4.7,2910,5.3M,"50,000+",True,0.0,Everyone,Entertainment,2016-10-30,2.0.0,4.1 and up
Cursive Writing Wizard - Handwriting,FAMILY,4.0,3745,31M,"1,000,000+",True,0.0,Everyone,Education;Education,2017-12-03,2.5.0,4.0.3 and up
Free Poker Games : Downtown Casino - Texas Holdem,GAME,4.5,2032,50M,"50,000+",True,0.0,Teen,Card,2018-06-05,0.1.27,4.1 and up
WFVS 2018 | WhatApp Full Video Status & Downloader,PRODUCTIVITY,4.3,596,22M,"50,000+",True,0.0,Everyone,Productivity,2018-07-04,1.3,4.1 and up
Maher EL Mouaikly - Offline,FAMILY,4.6,166,2.6M,"10,000+",True,0.0,Everyone,Entertainment,2017-05-24,1.1.0,3.1 and up
Darkness Rises,FAMILY,4.7,456474,86M,"5,000,000+",True,0.0,Teen,Role Playing,2018-07-24,1.2.0,4.4 and up
NARUTO X BORUTO NINJA VOLTAGE,GAME,4.4,267395,71M,"5,000,000+",True,0.0,Everyone 10+,Action,2018-07-19,1.1.7,4.4 and up
Sword Art Online: Integral Factor,FAMILY,4.0,45359,32M,"1,000,000+",True,0.0,Everyone 10+,Role Playing,2018-07-26,1.0.9,4.4 and up
Mahalaxmi Dindarshika 2018,PRODUCTIVITY,4.2,25427,9.2M,"1,000,000+",True,0.0,Everyone,Productivity,2018-01-05,18.0,4.0 and up
Google Docs,PRODUCTIVITY,4.3,815974,Varies with device,"100,000,000+",True,0.0,Everyone,Productivity,2018-08-06,Varies with device,Varies with device
"Microsoft To-Do: List, Task & Reminder",PRODUCTIVITY,4.1,14432,16M,"1,000,000+",True,0.0,Everyone,Productivity,2018-07-31,1.36.82,4.4 and up
"Any.do: To-do list, Calendar, Reminders & Planner",PRODUCTIVITY,4.5,298854,Varies with device,"10,000,000+",True,0.0,Everyone,Productivity,2018-08-05,Varies with device,Varies with device
PDF Reader - Scan、Edit & Share,BUSINESS,4.3,54520,Varies with device,"10,000,000+",True,0.0,Everyone,Business,2018-07-30,3.12.4,Varies with device
Notepad & To do list,PRODUCTIVITY,4.3,226295,4.2M,"10,000,000+",True,0.0,Everyone,Productivity,2018-06-06,4.3.19,2.3.3 and up
To Do List,PRODUCTIVITY,4.7,253155,3.5M,"5,000,000+",True,0.0,Everyone,Productivity,2018-03-19,3.0.17,4.0 and up
File Viewer for Android,TOOLS,4.1,7063,Varies with device,"1,000,000+",True,0.0,Everyone,Tools,2018-01-25,2.3.2,5.0 and up
"Polaris Office - Word, Docs, Sheets, Slide, PDF",PRODUCTIVITY,4.3,549900,60M,"10,000,000+",True,0.0,Everyone,Productivity,2018-07-18,7.3.30,4.1 and up
Google Keep,PRODUCTIVITY,4.4,691474,Varies with device,"100,000,000+",True,0.0,Everyone,Productivity,2018-08-06,Varies with device,Varies with device
do,FAMILY,3.1,1073,5.9M,"100,000+",True,0.0,Everyone,Strategy,2016-06-08,1.0.4,4.0 and up
Does not Commute,GAME,4.0,154108,78M,"5,000,000+",True,0.0,Everyone,Racing,2015-10-13,1.4.2,2.3 and up
Do It Later: Tasks & To-Dos,PRODUCTIVITY,4.5,123412,Varies with device,"50,000,000+",True,0.0,Everyone,Productivity,2018-04-13,Varies with device,Varies with device
Todoist: To-do lists for task management & errands,PRODUCTIVITY,4.5,155998,12M,"10,000,000+",True,0.0,Everyone,Productivity,2018-08-05,12.8.2,4.4 and up
To Do Reminder with Alarm,PRODUCTIVITY,4.4,72161,4.9M,"1,000,000+",True,0.0,Everyone,Productivity,2018-03-21,2.68.14,4.0 and up
To-Do Calendar Planner,PRODUCTIVITY,4.2,30291,Varies with device,"1,000,000+",True,0.0,Everyone,Productivity,2018-05-29,Varies with device,Varies with device
Wunderlist: To-Do List & Tasks,PRODUCTIVITY,4.6,404610,Varies with device,"10,000,000+",True,0.0,Everyone,Productivity,2018-04-06,Varies with device,Varies with device
wikiHow: how to do anything,BOOKS_AND_REFERENCE,4.4,43088,3.0M,"1,000,000+",True,0.0,Teen,Books & Reference,2017-04-19,2.7.3,4.0 and up
"Ike - To-Do List, Task List",PRODUCTIVITY,4.6,6320,6.3M,"100,000+",True,0.0,Everyone,Productivity,2016-12-10,2.0,4.4 and up
Kung Fu Do Fighting,GAME,4.0,271214,Varies with device,"10,000,000+",True,0.0,Teen,Arcade,2018-07-25,Varies with device,Varies with device
"My Effectiveness: To do, Tasks",PRODUCTIVITY,4.6,14089,8.4M,"500,000+",True,0.0,Everyone,Productivity,2018-08-05,0.21.1,4.1 and up
Do it (Tomorrow),PRODUCTIVITY,4.3,26452,4.0M,"1,000,000+",True,0.0,Everyone,Productivity,2014-11-03,2.3.5,2.1 and up
Do Not Disturb,PRODUCTIVITY,4.3,6120,1.9M,"100,000+",True,0.0,Everyone,Productivity,2017-11-22,2.10.1,6.0 and up
To-Do List Widget,PRODUCTIVITY,3.9,7801,201k,"1,000,000+",True,0.0,Everyone,Productivity,2013-09-28,2.0,1.5 and up
NoteToDo. Notes. To do list,PRODUCTIVITY,4.5,57449,5.0M,"1,000,000+",True,0.0,Everyone,Productivity,2018-08-04,1.2.187-83,4.0 and up
"Memory Helper - To do list, Notepad, Notes, Memo",PRODUCTIVITY,4.7,7566,4.0M,"500,000+",True,0.0,Everyone,Productivity,2018-07-21,67,4.1 and up
"2Do - Reminders, To-do List & Notes",PRODUCTIVITY,4.3,4649,30M,"100,000+",True,0.0,Everyone,Productivity,2018-06-19,2.8.12,5.0 and up
"TickTick: To Do List with Reminder, Day Planner",PRODUCTIVITY,4.6,25370,Varies with device,"1,000,000+",True,0.0,Everyone,Productivity,2018-08-06,Varies with device,Varies with device
"Notes : Colorful Notepad Note,To Do,Reminder,Memo",LIFESTYLE,4.6,10484,9.0M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-06-09,1.4.9,4.1 and up
"Time Planner - Schedule, To-Do List, Time Tracker",PRODUCTIVITY,4.2,2537,8.5M,"500,000+",True,0.0,Everyone,Productivity,2018-01-10,2.2 (Protostar),4.0 and up
MyLifeOrganized: To-Do List,PRODUCTIVITY,4.3,4441,Varies with device,"100,000+",True,0.0,Everyone,Productivity,2018-06-18,Varies with device,Varies with device
ColorNote Notepad Notes,PRODUCTIVITY,4.6,2401017,Varies with device,"100,000,000+",True,0.0,Everyone,Productivity,2018-06-27,Varies with device,Varies with device
Cal - Google Calendar + Widget,PRODUCTIVITY,4.2,86172,13M,"1,000,000+",True,0.0,Everyone,Productivity,2016-02-01,1.1.7,4.0 and up
"Clean My House – Chore To Do List, Task Scheduler",PRODUCTIVITY,4.1,661,3.4M,"100,000+",True,0.0,Everyone,Productivity,2018-06-21,2.1.2,4.1 and up
"Goal Meter: Goal Tracker, Habit Changer,To-Do List",PRODUCTIVITY,4.6,7969,20M,"100,000+",True,0.0,Everyone,Productivity,2018-02-06,2.7.92,4.4 and up
To-do list,PRODUCTIVITY,4.4,688,4.4M,"50,000+",True,0.0,Everyone,Productivity,2018-07-17,2.22,4.0 and up
Do Not Crash,FAMILY,3.7,56664,8.3M,"1,000,000+",True,0.0,Everyone,Casual,2015-02-05,1.4,2.3 and up
Do I Snore or Grind,MEDICAL,4.4,2295,19M,"100,000+",True,0.0,Everyone,Medical,2018-07-09,0.3.1,5.0 and up
How well do you know me?,GAME,3.9,1290,6.4M,"100,000+",True,0.0,Everyone,Word,2018-07-26,2.3.0,4.1 and up
EasyNote Notepad | To Do List,TOOLS,4.3,15618,2.4M,"1,000,000+",True,0.0,Everyone,Tools,2017-11-27,1.5.2,2.3 and up
Apex Launcher,PERSONALIZATION,4.3,266434,Varies with device,"10,000,000+",True,0.0,Everyone,Personalization,2018-08-04,Varies with device,Varies with device
Adobe Fill & Sign: Easy PDF Form Filler,PRODUCTIVITY,4.3,11402,5.3M,"1,000,000+",True,0.0,Everyone,Productivity,2017-11-07,1.3.0,5.0 and up
DO YOU KNOW THE WAY Soundboard,FAMILY,4.5,1007,5.2M,"100,000+",True,0.0,Everyone,Entertainment,2018-07-01,7.0,4.1 and up
Dude Perfect 2,GAME,4.5,401648,70M,"10,000,000+",True,0.0,Everyone,Action,2017-04-12,1.6.1,4.0.3 and up
Endless Ducker,GAME,4.5,8193,41M,"500,000+",True,0.0,Everyone,Arcade,2016-09-16,1.0.7,4.0.3 and up
Dude Perfect,SPORTS,4.5,97,1.9M,"10,000+",True,0.0,Everyone,Sports,2017-06-28,1.0,4.1 and up
that's lit,GAME,4.7,1115,39M,"100,000+",True,0.0,Everyone,Arcade,2017-07-07,1.0,4.3 and up
All Type DP,FAMILY,4.3,1853,5.8M,"500,000+",True,0.0,Everyone,Entertainment,2018-05-10,1.8,4.0 and up
Dp For WhatsApp,PERSONALIZATION,4.4,1623,11M,"1,000,000+",True,0.0,Mature 17+,Personalization,2018-06-23,2.7,4.0.3 and up
DP and Status for WhatsApp 2018,SOCIAL,4.5,787,6.9M,"100,000+",True,0.0,Everyone,Social,2018-02-17,2.4.2,4.0.3 and up
DP Editor,PHOTOGRAPHY,4.3,18,15M,"5,000+",True,0.0,Teen,Photography,2018-08-04,1.5,4.1 and up
DP & Status,FAMILY,4.3,1922,4.7M,"500,000+",True,0.0,Everyone,Entertainment,2018-01-09,1.13,4.1 and up
Dp for girls,ART_AND_DESIGN,4.2,175,8.2M,"50,000+",True,0.0,Everyone,Art & Design,2017-05-26,1.2,4.0.3 and up
DP Maker,PHOTOGRAPHY,4.2,784,18M,"100,000+",True,0.0,Everyone,Photography,2018-04-29,1.00.15,4.1 and up
Download Instant DP (Full HD),TOOLS,4.3,1283,4.4M,"100,000+",True,0.0,Everyone,Tools,2018-08-04,4.1.0,4.1 and up
Square DP For Whatsapp,PHOTOGRAPHY,4.2,67,15M,"10,000+",True,0.0,Everyone,Photography,2017-03-29,1.0,4.0.3 and up
Profile pictures for WhatsApp,PERSONALIZATION,4.7,10786,9.4M,"500,000+",True,0.0,Mature 17+,Personalization,2018-05-20,2.3.1,4.3 and up
DP and Status,FAMILY,4.1,623,3.0M,"100,000+",True,0.0,Everyone,Entertainment,2017-08-11,1.0.1,3.0 and up
Dp For Whatsapp,SOCIAL,4.3,39,12M,"5,000+",True,0.0,Everyone,Social,2017-04-13,1.0,4.0.3 and up
DP & Status for Whatsapp 2018,PERSONALIZATION,4.1,293,3.4M,"100,000+",True,0.0,Everyone,Personalization,2018-08-03,1.4,4.0.3 and up
DP Creator for WhatsApp,PHOTOGRAPHY,3.8,4813,5.1M,"100,000+",True,0.0,Everyone,Photography,2016-03-19,1.5,2.2 and up
Dp For FB,PHOTOGRAPHY,4.5,12,2.0M,"1,000+",True,0.0,Teen,Photography,2017-10-19,1.0,4.1 and up
Best DP and Status (Daily Updates Photos),FAMILY,4.1,3003,3.2M,"1,000,000+",True,0.0,Everyone,Entertainment,2018-05-07,1.8,4.0 and up
Magical Insta DP,PHOTOGRAPHY,nan,2,5.2M,"1,000+",True,0.0,Everyone,Photography,2018-06-28,1.1,4.0 and up
Profile Pictures and DP for Whatsapp,SOCIAL,4.3,48,11M,"5,000+",True,0.0,Everyone,Social,2017-05-12,1.3,4.0.3 and up
All Types DP & Status Maker,PHOTOGRAPHY,4.5,16,14M,"1,000+",True,0.0,Teen,Photography,2018-07-12,2.1.5,4.0.3 and up
DP Photo Editor,PHOTOGRAPHY,4.1,88,7.7M,"10,000+",True,0.0,Everyone,Photography,2017-09-29,2.5,4.1 and up
Status For WhatsApp DP - pro,PERSONALIZATION,4.4,49,12M,"10,000+",True,0.0,Teen,Personalization,2018-05-31,1.7,4.1 and up
"Marathi DP - status and message,jokes,Video app",FAMILY,4.3,694,3.8M,"100,000+",True,0.0,Everyone,Entertainment,2018-08-01,1.6,4.2 and up
Cute Images for Whatsapp,FAMILY,4.4,634,8.1M,"100,000+",True,0.0,Teen,Entertainment,2015-12-23,1.0,2.3.3 and up
Profile Pictures - Best DP Status,FAMILY,4.3,131,5.4M,"50,000+",True,0.0,Everyone,Entertainment,2017-11-29,1.2.1,4.1 and up
Best DP and Status - All Type DP & Status,FAMILY,nan,1,5.7M,100+,True,0.0,Everyone,Entertainment,2018-05-30,1.0,4.0.3 and up
Dp for Facebook,SOCIAL,4.1,56,10M,"5,000+",True,0.0,Everyone,Social,2017-05-16,1.0,4.0.3 and up
Fifa World Cup 2018: Photo Frame Editor & DP Maker,PHOTOGRAPHY,4.6,666,8.7M,"100,000+",True,0.0,Everyone,Photography,2018-06-20,6.1,4.0.3 and up
DP and Status Images | All Latest Status 2018,LIFESTYLE,4.7,25,3.8M,"10,000+",True,0.0,Teen,Lifestyle,2017-07-22,1.0,4.0 and up
Best DP and Status,SOCIAL,4.2,93,5.6M,"10,000+",True,0.0,Teen,Social,2017-11-29,7.6.5,4.1 and up
"100000+ Messages - DP, Status, Jokes & GIF 2018",LIFESTYLE,3.7,121,3.8M,"10,000+",True,0.0,Mature 17+,Lifestyle,2017-12-29,DPSTATUS1.0.1,4.0.3 and up
Instant DP Downloader for Instagram,SOCIAL,4.7,38,4.1M,"5,000+",True,0.0,Everyone,Social,2018-08-04,1.0.4,4.2 and up
DP Display Pictures Life Quotes Motivational GM,SOCIAL,4.4,39,11M,"5,000+",True,0.0,Everyone,Social,2018-01-01,20,4.1 and up
Latest DP and Status Pro 2018,FAMILY,4.7,19,5.7M,"1,000+",True,0.0,Everyone,Entertainment,2018-01-05,1.0.4,4.0.3 and up
Best DP And Video Status 2018 For Whatsapp,FAMILY,4.2,91,3.8M,"10,000+",True,0.0,Everyone,Entertainment,2018-05-31,9.0,4.1 and up
Qeek for Instagram - Zoom profile insta DP,SOCIAL,4.6,12111,9.1M,"500,000+",True,0.0,Everyone,Social,2018-05-03,1.47,4.3 and up
DP Battle,FAMILY,4.5,132,2.5M,"5,000+",True,0.0,Everyone,Entertainment,2017-03-26,2.0.5,4.0.3 and up
Faceoff DP Battle App,FAMILY,4.8,38,6.7M,"1,000+",True,0.0,Everyone,Entertainment,2018-06-15,5.2,4.4 and up
Insta Square Profile DP,PHOTOGRAPHY,3.7,42,11M,"5,000+",True,0.0,Everyone,Photography,2015-09-01,1.0,4.0 and up
Name Art DP - Focus n Filter Text 2018,ART_AND_DESIGN,4.3,132,7.7M,"10,000+",True,0.0,Everyone,Art & Design,2018-01-04,1,4.1 and up
DP Status 2017,PHOTOGRAPHY,4.2,302,7.0M,"50,000+",True,0.0,Everyone,Photography,2017-06-15,15|06|17,4.1 and up
Dairy Queen,FOOD_AND_DRINK,3.6,742,43M,"100,000+",True,0.0,Everyone,Food & Drink,2018-07-25,2.1.0,4.1 and up
DQ Texas,FOOD_AND_DRINK,4.1,336,13M,"100,000+",True,0.0,Everyone,Food & Drink,2018-05-18,1.4.1,4.1 and up
DQ Events,BUSINESS,2.3,41,20M,"10,000+",True,0.0,Everyone,Business,2017-12-20,1.1,4.0 and up
Dash Quest Heroes,GAME,4.3,8432,59M,"500,000+",True,0.0,Everyone 10+,Adventure,2018-07-16,1.4.0,4.1 and up
Coupons for Dairy Queen,FOOD_AND_DRINK,4.6,42,3.9M,100+,True,0.0,Teen,Food & Drink,2018-07-18,1.0,5.0 and up
DRAGON QUEST VIII,FAMILY,4.5,7812,27M,"50,000+",False,19.99,Everyone 10+,Role Playing,2017-04-04,1.1.4,4.0 and up
ODTMobile v4,BUSINESS,4.0,3,16M,"1,000+",True,0.0,Everyone,Business,2018-04-17,1.10,4.1 and up
DRAGON QUEST III,FAMILY,4.2,1661,63M,"10,000+",False,9.99,Everyone,Role Playing,2018-03-09,1.0.5,4.0 and up
LightMeter (noAds),PHOTOGRAPHY,4.6,617,12M,"10,000+",False,1.99,Everyone,Photography,2016-11-22,1.5.10.NA,3.2 and up
DRAGON QUEST,FAMILY,4.2,9659,30M,"100,000+",False,2.99,Everyone,Role Playing,2017-03-10,1.0.7,2.3 and up
DRAGON QUEST II,FAMILY,4.5,2576,44M,"10,000+",False,4.99,Everyone,Role Playing,2018-03-09,1.0.5,4.0 and up
SONIC Drive-In,FOOD_AND_DRINK,4.3,19373,43M,"1,000,000+",True,0.0,Everyone,Food & Drink,2018-07-31,3.3.6,4.4 and up
DRAGON QUEST VI,FAMILY,4.4,3358,17M,"100,000+",False,14.99,Everyone,Role Playing,2018-08-01,1.0.4,2.3 and up
McDonald's,FOOD_AND_DRINK,3.6,145646,42M,"10,000,000+",True,0.0,Everyone,Food & Drink,2018-07-31,5.15.0,4.4 and up
DQT GPS,BUSINESS,4.0,3,6.3M,500+,True,0.0,Everyone,Business,2015-10-05,1.2,4.2 and up
DQ Akses,TOOLS,nan,0,2.6M,1+,True,0.0,Everyone,Tools,2018-07-06,1.1,2.1 and up
Discovery Insure,MAPS_AND_NAVIGATION,2.8,1911,20M,"100,000+",True,0.0,Everyone,Maps & Navigation,2018-03-17,di-v3.4.0.4,4.3 and up
Taco Bell,LIFESTYLE,3.8,28140,16M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-07-30,5.0.4,4.2 and up
LightMeter Free,PHOTOGRAPHY,4.1,5485,13M,"1,000,000+",True,0.0,Everyone,Photography,2016-04-28,1.2.3,3.2 and up
CHRONO TRIGGER (Upgrade Ver.),FAMILY,3.8,11250,6.3M,"100,000+",False,9.99,Everyone 10+,Role Playing,2018-06-12,2.0.4,4.2 and up
ODTMobile,BUSINESS,3.4,15,2.7M,"10,000+",True,0.0,Everyone,Business,2016-03-10,3.2,2.2 and up
Whataburger,FOOD_AND_DRINK,4.5,5093,56M,"500,000+",True,0.0,Everyone,Food & Drink,2018-04-10,1.9.0,4.2 and up
FINAL FANTASY DIMENSIONS,FAMILY,4.3,8450,1.1M,"100,000+",False,13.99,Everyone,Role Playing,2017-03-15,1.1.3,2.3.3 and up
Arby's,FOOD_AND_DRINK,3.1,194,26M,"100,000+",True,0.0,Everyone,Food & Drink,2018-07-12,1.3.1,4.4 and up
RPG Dragon Lapis,FAMILY,4.6,13492,56M,"100,000+",True,0.0,Teen,Role Playing,2018-07-09,1.1.4g,4.1 and up
Find Fast Food,SHOPPING,3.3,272,785k,"100,000+",True,0.0,Everyone,Shopping,2012-11-11,1.1.6,2.2 and up
Jungle book-The Great Escape,GAME,3.9,2362,25M,"100,000+",True,0.0,Everyone,Action,2013-07-17,1.3,2.3 and up
Bunny Skater,GAME,4.2,139432,4.7M,"10,000,000+",True,0.0,Everyone,Adventure,2013-11-20,1.5,2.1 and up
DQSalmaan - A fan made App,FAMILY,4.9,707,6.0M,"10,000+",True,0.0,Everyone,Entertainment,2018-02-04,1.5,4.1 and up
Culver's,LIFESTYLE,3.9,1638,4.9M,"100,000+",True,0.0,Everyone,Lifestyle,2018-04-11,1.20,4.3 and up
Wendy’s – Food and Offers,FOOD_AND_DRINK,3.4,6512,18M,"1,000,000+",True,0.0,Everyone,Food & Drink,2018-04-12,5.7.0,4.4 and up
World Webcams,WEATHER,3.7,7896,Varies with device,"1,000,000+",True,0.0,Everyone,Weather,2013-11-25,1.6,Varies with device
Dunkin' Donuts,FOOD_AND_DRINK,4.2,68270,66M,"1,000,000+",True,0.0,Everyone,Food & Drink,2018-06-20,5.0.0,4.4 and up
SUBWAY®,FOOD_AND_DRINK,3.8,21381,41M,"1,000,000+",True,0.0,Everyone,Food & Drink,2018-07-24,7.9.0.0,4.4 and up
The Walking Zombie: Dead City,GAME,4.6,58575,96M,"1,000,000+",True,0.0,Teen,Action,2018-02-21,2.55,4.1 and up
Monster Fishing 2018,SPORTS,4.4,32881,76M,"1,000,000+",True,0.0,Everyone,Sports,2018-08-07,0.0.80,4.1 and up
Call Blocker & Blacklist,COMMUNICATION,4.0,6,4.2M,"1,000+",True,0.0,Everyone,Communication,2018-07-13,3.1.0,4.0 and up
Panera Bread,FOOD_AND_DRINK,4.2,10225,36M,"1,000,000+",True,0.0,Everyone,Food & Drink,2018-08-06,4.4.2,5.0 and up
Dulquer Salmaan HD Wallpapers,PERSONALIZATION,nan,1,3.9M,100+,True,0.0,Everyone,Personalization,2018-05-22,1.1.0,4.0 and up
IHOP®,FOOD_AND_DRINK,4.2,441,24M,"100,000+",True,0.0,Everyone,Food & Drink,2018-04-03,2.2.0,4.1 and up
Starbucks,FOOD_AND_DRINK,4.5,455496,35M,"10,000,000+",True,0.0,Everyone,Food & Drink,2018-08-01,4.11.1,4.4 and up
myGrow,PRODUCTIVITY,4.6,84,23M,"1,000+",False,4.29,Mature 17+,Productivity,2016-04-29,2.3.9,3.2 and up
Dr. Parking 4,GAME,4.4,475369,13M,"50,000,000+",True,0.0,Everyone,Racing,2018-03-06,1.14,4.0.3 and up
Dr. Driving 2,GAME,4.6,358633,19M,"10,000,000+",True,0.0,Everyone,Racing,2018-05-03,1.32,4.0.3 and up
Anti-virus Dr.Web Light,TOOLS,4.5,1094094,Varies with device,"100,000,000+",True,0.0,Everyone,Tools,2018-07-10,Varies with device,Varies with device
dr.fone - Recovery & Transfer wirelessly & Backup,TOOLS,3.7,23347,7.6M,"5,000,000+",True,0.0,Everyone,Tools,2018-05-28,3.2.0.169,2.3 and up
Dr. Truck Driver : Real Truck Simulator 3D,FAMILY,4.1,1626,96M,"100,000+",True,0.0,Everyone 10+,Simulation,2018-07-05,1.8,4.1 and up
Dr. Cares - Pet Rescue 911 🐶,FAMILY,4.2,14432,35M,"500,000+",True,0.0,Everyone,Casual,2017-09-21,1.5,4.0.3 and up
Dr. Panda Town,FAMILY,4.0,36578,Varies with device,"1,000,000+",True,0.0,Everyone,Education;Pretend Play,2018-08-03,Varies with device,Varies with device
Dr. Parker : Parking Simulator,GAME,4.5,14253,81M,"1,000,000+",True,0.0,Everyone,Racing,2018-01-18,3.1,4.0 and up
Dr. Parker : Real car parking simulation,GAME,4.6,15829,95M,"1,000,000+",True,0.0,Everyone,Racing,2018-07-24,1.29,4.0 and up
Dr. Battery - Fast Charger - Super Cleaner 2018,TOOLS,4.5,101738,10M,"1,000,000+",True,0.0,Everyone,Tools,2018-07-26,2.2.82,4.0 and up
"Dr. Safety - Antivirus, Booster, Cleaner, AppLock",TOOLS,4.4,372553,21M,"10,000,000+",True,0.0,Everyone,Tools,2018-08-06,3.0.1114,4.1 and up
DR TV,VIDEO_PLAYERS,3.3,6716,4.7M,"500,000+",True,0.0,Mature 17+,Video Players & Editors,2018-06-25,3.0.6,4.4 and up
Real Car Dr Parking Master: Parking Games 2018,FAMILY,4.2,3345,27M,"1,000,000+",True,0.0,Everyone,Simulation,2018-05-12,1.0,4.1 and up
Doctor Kids,FAMILY,4.2,200450,25M,"10,000,000+",True,0.0,Everyone,Casual;Pretend Play,2018-07-26,1.39,4.1 and up
