a,b,c,d,e,f,g,h,i,j,k,l,m
My BP Lab,HEALTH_AND_FITNESS,2.6,186,25M,"10,000+",True,0.0,Everyone,Health & Fitness,2018-05-19,1.1.0,8.0 and up
BP World Energy,BUSINESS,3.4,25,16M,"10,000+",True,0.0,Everyone,Business,2018-07-27,1.1.2,4.1 and up
iBP Blood Pressure,MEDICAL,4.4,578,704k,"10,000+",False,0.99,Everyone,Medical,2014-11-30,7.0.1,2.2 and up
Blood Pressure,MEDICAL,4.2,33033,7.4M,"5,000,000+",True,0.0,Everyone,Medical,2018-07-24,3.27.3,4.1 and up
BP and Sugar Test Prank,LIFESTYLE,4.0,7808,5.0M,"1,000,000+",True,0.0,Everyone,Lifestyle,2015-11-05,1.2.1,2.2 and up
Blood Pressure Log - MyDiary,MEDICAL,4.7,8347,2.6M,"500,000+",True,0.0,Everyone,Medical,2018-04-13,1.4.6,4.0 and up
iFORA BP,MEDICAL,3.4,18,45M,"1,000+",True,0.0,Everyone,Medical,2018-06-05,1.2.4,2.3.3 and up
MbH BP,MEDICAL,3.7,9,23M,"1,000+",True,0.0,Everyone,Medical,2017-10-03,1.1.3,2.3.3 and up
Blood Pressure(BP) Diary,MEDICAL,3.7,3596,8.4M,"1,000,000+",True,0.0,Everyone,Medical,2018-07-18,4.0.9,4.0.3 and up
Cardio Journal — Blood Pressure Log,MEDICAL,4.5,3320,8.3M,"100,000+",True,0.0,Everyone,Medical,2018-02-12,3.1.1,4.1 and up
Blood Pressure Info,FAMILY,3.9,174423,7.9M,"10,000,000+",True,0.0,Everyone,Entertainment,2018-08-02,2.28,4.0 and up
BP Journal - Blood Pressure Diary,MEDICAL,5.0,6,26M,"1,000+",True,0.0,Everyone,Medical,2018-05-25,1.0.32,4.4 and up
Blood Pressure Monitor,MEDICAL,4.3,17,6.0M,"10,000+",True,0.0,Everyone,Medical,2017-02-25,1.0.1,4.4 and up
Blood Pressure Companion,MEDICAL,4.2,178,4.8M,"1,000+",False,0.99,Everyone,Medical,2018-07-22,4.1.5 (Steglitz),4.1 and up
Monitor My BP,HEALTH_AND_FITNESS,nan,0,4.6M,50+,False,5.99,Everyone,Health & Fitness,2016-11-26,2.0.1,4.0 and up
MedM Blood Pressure,MEDICAL,4.0,255,16M,"10,000+",True,0.0,Everyone,Medical,2018-05-25,2.5.80,4.2 and up
Free Blood Pressure,MEDICAL,nan,7,5.7M,"5,000+",True,0.0,Everyone,Medical,2016-10-13,3.0.0,4.0.3 and up
"Diabetes, Blood Pressure, Health Tracker App",MEDICAL,4.5,309,5.9M,"10,000+",True,0.0,Everyone,Medical,2017-03-15,2.21,4.4 and up
Blood Pressure(BP) Report Lite,MEDICAL,4.0,91,335k,"10,000+",True,0.0,Everyone,Medical,2012-02-08,1.6,2.1 and up
bp e-store,BOOKS_AND_REFERENCE,4.4,52,2.2M,"1,000+",True,0.0,Everyone,Books & Reference,2016-01-15,2.0.7,4.0 and up
Wireless BP,MEDICAL,1.8,30,887k,500+,True,0.0,Everyone,Medical,2016-05-27,1.1,4.3 and up
BP Tracker,HEALTH_AND_FITNESS,4.3,12,613k,"1,000+",True,0.0,Everyone,Health & Fitness,2016-02-20,1.0.0,5.0 and up
BP Log lite,LIFESTYLE,5.0,3,1.5M,100+,True,0.0,Everyone,Lifestyle,2014-11-15,1.1,2.2 and up
MI-BP,HEALTH_AND_FITNESS,5.0,1,12M,50+,True,0.0,Everyone,Health & Fitness,2018-04-09,1.0.8.506,5.0 and up
BP Service,BUSINESS,nan,0,26M,100+,True,0.0,Everyone,Business,2018-01-17,Rocksteady 1.3,4.1 and up
BP-Tech,FAMILY,3.2,12,13M,"1,000+",True,0.0,Everyone,Casual,2018-02-03,1.3_4,4.0 and up
Blood Pressure Log - bpresso.com,MEDICAL,4.2,5661,Varies with device,"500,000+",True,0.0,Everyone,Medical,2017-04-19,Varies with device,Varies with device
Blood Pressure Diary,FAMILY,4.6,47,3.3M,"5,000+",True,0.0,Everyone,Simulation,2018-08-01,1.1,4.0.3 and up
High Blood Pressure,MEDICAL,3.8,4,2.9M,"1,000+",True,0.0,Everyone,Medical,2016-06-01,1.0,3.0 and up
Simple Blood Pressure log,MEDICAL,3.9,31,10M,"1,000+",True,0.0,Everyone,Medical,2016-01-15,1.0.1,4.4 and up
BP Tracker-Symptoms & Solution,MEDICAL,4.2,34,3.2M,"1,000+",True,0.0,Everyone,Medical,2016-10-12,1.2016,3.0 and up
Compas BP Store,SHOPPING,nan,0,2.5M,10+,True,0.0,Everyone,Shopping,2017-12-21,1.0.3,4.4 and up
Blood Pressure Tracker,MEDICAL,4.0,11,1.8M,"1,000+",True,0.0,Everyone,Medical,2017-11-08,1.1.1,4.0 and up
Hypertension Hi blood pressure,MEDICAL,3.8,292,2.7M,"100,000+",True,0.0,Everyone,Medical,2018-04-16,43.0,4.0.3 and up
BP Scanner Prank,FAMILY,4.1,157,7.0M,"50,000+",True,0.0,Everyone,Entertainment,2016-09-20,1.2,4.0.3 and up
Deep Breathe BP,HEALTH_AND_FITNESS,3.9,26,12M,"1,000+",True,0.0,Everyone,Health & Fitness,2018-06-09,1.0,4.1 and up
bpresso PRO,MEDICAL,4.4,515,Varies with device,"1,000+",False,5.49,Everyone,Medical,2017-04-19,Varies with device,Varies with device
BP Toolbox,HEALTH_AND_FITNESS,2.1,32,9.6M,"1,000+",True,0.0,Everyone,Health & Fitness,2018-05-22,5.9,4.3 and up
bp Magazine for Bipolar,LIFESTYLE,1.8,5,18M,"1,000+",True,0.0,Everyone 10+,Lifestyle,2018-02-12,26.0,4.1 and up
Blood Pressure - Heartcare,MEDICAL,4.2,70,1.9M,"10,000+",True,0.0,Everyone,Medical,2016-05-27,2.46 Saber,4.4 and up
UM BP Track,MEDICAL,2.0,1,29M,50+,True,0.0,Everyone,Medical,2017-06-27,7.9.0 (5192),5.0 and up
BP Assist,TOOLS,nan,0,9.4M,100+,True,0.0,Everyone,Tools,2018-07-03,4.4.14.4487,4.0.3 and up
BP Fitness Lead Scanner,EVENTS,nan,0,6.7M,1+,False,109.99,Everyone,Events,2017-08-23,0.0.1,4.1 and up
Blood pressure,HEALTH_AND_FITNESS,3.4,2256,1.6M,"500,000+",True,0.0,Everyone,Health & Fitness,2014-07-31,1.1.0,4.0 and up
High Blood Pressure Symptoms,MEDICAL,4.3,46,2.0M,"10,000+",True,0.0,Everyone,Medical,2017-04-05,1.0.2,4.0.3 and up
BQ Camera,PHOTOGRAPHY,3.6,2526,Varies with device,"1,000,000+",True,0.0,Everyone,Photography,2018-07-02,Varies with device,Varies with device
BQ Services,TOOLS,3.7,5004,2.5M,"1,000,000+",True,0.0,Everyone,Tools,2018-07-09,8.3.6-e04ac87,Varies with device
BQ-መጽሐፍ ቅዱሳዊ ጥያቄዎች,GAME,4.7,191,7.2M,"5,000+",True,0.0,Everyone,Trivia,2018-07-31,4.1.2,4.1 and up
"Brilliant Quotes: Life, Love, Family & Motivation",BOOKS_AND_REFERENCE,4.5,67186,6.3M,"1,000,000+",True,0.0,Everyone 10+,Books & Reference,2018-05-18,4.4.10,2.3.3 and up
BQ Scan,TOOLS,4.6,18,4.0M,100+,True,0.0,Everyone,Tools,2018-04-01,3.4.5,4.0 and up
Add-On: bq (a),PRODUCTIVITY,3.6,26,1.2M,"5,000+",True,0.0,Everyone,Productivity,2015-05-19,10.0.3086,4.0 and up
BQ Partners,COMMUNICATION,nan,0,Varies with device,"1,000+",True,0.0,Everyone,Communication,2018-07-27,Varies with device,Varies with device
gardening ideas flower diy,HOUSE_AND_HOME,nan,0,5.6M,100+,True,0.0,Everyone,House & Home,2017-05-29,1.0,2.3 and up
Software Update,TOOLS,4.4,8259,3.5M,"1,000,000+",True,0.0,Everyone,Tools,2018-07-18,13.3,4.0 and up
RoboPad,FAMILY,4.6,41,9.2M,"1,000+",True,0.0,Everyone,Education,2017-07-07,5.1,2.3 and up
Add-On: bq (c),PRODUCTIVITY,nan,17,1.2M,"1,000+",True,0.0,Everyone,Productivity,2015-05-19,10.0.3086,4.0 and up
BQ Llicència,SPORTS,nan,18,Varies with device,"5,000+",True,0.0,Everyone,Sports,2016-01-30,Varies with device,4.0 and up
Wherever BQ,TRAVEL_AND_LOCAL,nan,7,18M,50+,True,0.0,Teen,Travel & Local,2017-09-05,5.63.0,4.0.3 and up
Bono’s Pit Bar-B-Q,FAMILY,2.3,3,36M,"1,000+",True,0.0,Everyone 10+,Entertainment,2018-01-23,2.4,2.3.3 and up
Add-On: bq (b),PRODUCTIVITY,nan,9,1.2M,"1,000+",True,0.0,Everyone,Productivity,2015-05-19,10.0.3086,4.0 and up
bq magazine,NEWS_AND_MAGAZINES,nan,2,8.8M,50+,True,0.0,Everyone,News & Magazines,2018-07-19,7.2.2,4.1 and up
QR Scanner & Barcode Scanner 2018,PRODUCTIVITY,3.8,8211,4.1M,"5,000,000+",True,0.0,Everyone,Productivity,2018-07-20,1.8.4,4.4 and up
Bill Miller Bar-B-Q Store Ops,BUSINESS,nan,0,2.5M,100+,True,0.0,Everyone,Business,2018-06-19,1.3,4.4 and up
BQ Scanner,TOOLS,3.0,2,2.7M,100+,True,0.0,Everyone,Tools,2017-10-10,1.0.1,4.4 and up
Bar-B-Q Rib House,FOOD_AND_DRINK,5.0,2,33M,50+,True,0.0,Everyone,Food & Drink,2018-03-08,0.8,2.3.3 and up
Gold Wallpapers,PERSONALIZATION,4.5,43,28M,"10,000+",True,0.0,Everyone,Personalization,2018-03-26,1.1,4.0 and up
[Substratum] M5 Theme,PERSONALIZATION,4.4,16,6.7M,"5,000+",True,0.0,Everyone,Personalization,2018-03-10,1.3.4,7.0 and up
Zowi App,FAMILY,4.5,516,21M,"50,000+",True,0.0,Everyone,Education;Education,2016-12-21,1.4.1,4.0.3 and up
Bar-B-Q Recipes,FOOD_AND_DRINK,4.8,18,3.5M,"5,000+",True,0.0,Everyone,Food & Drink,2016-08-15,1.0,4.0 and up
System Update Free,TOOLS,4.3,3068,6.0M,"100,000+",True,0.0,Everyone,Tools,2018-07-20,11.1,4.0 and up
Camera FV-5,PHOTOGRAPHY,3.8,16317,Varies with device,"100,000+",False,3.95,Everyone,Photography,2017-11-10,Varies with device,Varies with device
Bar BQ Tonight Dublin,LIFESTYLE,nan,0,22M,50+,True,0.0,Everyone,Lifestyle,2018-05-20,1.1.9371,4.0.3 and up
Camera MX - Free Photo & Video Camera,PHOTOGRAPHY,4.3,244302,Varies with device,"10,000,000+",True,0.0,Everyone,Photography,2018-07-05,Varies with device,Varies with device
Woody's Bar-B-Q,FOOD_AND_DRINK,3.7,3,27M,"1,000+",True,0.0,Everyone,Food & Drink,2018-03-05,1.01.03,4.1 and up
Launcher Oreo 8.1,PERSONALIZATION,4.5,13466,3.4M,"500,000+",True,0.0,Everyone,Personalization,2018-06-19,1.9,5.0 and up
Theme for Android 7.0,PERSONALIZATION,nan,0,Varies with device,"5,000+",True,0.0,Everyone,Personalization,2017-10-18,Varies with device,Varies with device
Free antivirus and VPN,TOOLS,4.3,27749,16M,"1,000,000+",True,0.0,Everyone,Tools,2018-07-19,3.3.6,4.0.3 and up
Jimbo's Pit Bar B-Q,FOOD_AND_DRINK,nan,3,12M,100+,True,0.0,Everyone,Food & Drink,2016-11-28,2.6.003,4.0 and up
RoboPad++,FAMILY,4.4,77,10M,"10,000+",True,0.0,Everyone,Education,2017-07-07,1.6,2.3 and up
IKEA Store,SHOPPING,3.4,25515,Varies with device,"10,000,000+",True,0.0,Everyone,Shopping,2018-07-16,Varies with device,Varies with device
Simple Gallery,TOOLS,4.5,28030,9.0M,"1,000,000+",True,0.0,Everyone,Tools,2018-08-02,4.4.4,4.1 and up
Pick-a-Paint,LIFESTYLE,1.6,242,36M,"50,000+",True,0.0,Everyone,Lifestyle,2018-05-14,1.2.1,3.0 and up
Miller's Bar B-Q,FOOD_AND_DRINK,nan,0,12M,50+,True,0.0,Everyone,Food & Drink,2016-11-30,2.6.003,4.0 and up
BAR-B-Q Recipes,FOOD_AND_DRINK,nan,0,3.6M,100+,True,0.0,Everyone,Food & Drink,2018-01-30,1.0,4.0 and up
Left vs Right: Brain Training,FAMILY,4.5,75719,30M,"5,000,000+",True,0.0,Everyone,Educational,2017-11-24,3.3.0,4.0.3 and up
Bar BQ Night Middlesbrough,SHOPPING,nan,0,19M,100+,True,0.0,Teen,Shopping,2018-07-02,5.13.1,4.1 and up
BQ Wings,FOOD_AND_DRINK,nan,1,13M,50+,True,0.0,Everyone,Food & Drink,2018-07-17,2.7.0,4.1 and up
Bible Quizzer - The App for Bible Quizzers,FAMILY,nan,0,33M,100+,True,0.0,Everyone,Education,2018-08-02,30.0,4.2 and up
Texas Bar-B-Q Rewards,FOOD_AND_DRINK,nan,0,14M,5+,True,0.0,Everyone,Food & Drink,2018-03-28,2.0.24,4.1 and up
4-T's Bar-BQ & Catering,SHOPPING,nan,0,243k,10+,True,0.0,Everyone,Shopping,2017-01-16,1.0.1,4.1 and up
"Zetup, print in one click",TOOLS,nan,40,24M,"1,000+",True,0.0,Everyone,Tools,2018-01-26,1.11.6,5.0 and up
"Bleacher Report: sports news, scores, & highlights",SPORTS,4.4,122280,Varies with device,"5,000,000+",True,0.0,Everyone 10+,Sports,2018-07-20,Varies with device,Varies with device
Baskin-Robbins,FOOD_AND_DRINK,3.8,1103,6.6M,"100,000+",True,0.0,Everyone,Food & Drink,2018-06-08,1.4.0-2,4.1 and up
Infinity Dungeon VIP,FAMILY,4.3,21804,44M,"1,000,000+",False,0.99,Everyone 10+,Role Playing,2018-07-03,2.6.6,2.3 and up
Carros Rebaixados BR,GAME,4.3,20691,89M,"1,000,000+",True,0.0,Everyone,Racing,2018-07-31,5.7.1,4.4 and up
BR,LIFESTYLE,3.0,859,3.5M,"100,000+",True,0.0,Everyone,Lifestyle,2018-07-19,1.7.7,2.2 and up
Bleacher Report Live,SPORTS,4.0,232,32M,"50,000+",True,0.0,Everyone,Sports,2018-08-01,2.1.2,5.0 and up
Cardboard,LIBRARIES_AND_DEMO,4.2,130287,50M,"10,000,000+",True,0.0,Everyone,Libraries & Demo,2016-03-14,1.8,4.1 and up
QR Code Pro,PRODUCTIVITY,4.8,5865,15M,"100,000+",False,4.49,Everyone,Productivity,2018-07-18,1.0,4.1 and up
BR Video Player,VIDEO_PLAYERS,4.0,46,3.1M,"5,000+",True,0.0,Everyone,Video Players & Editors,2015-04-20,1.0.6,3.0 and up
Br. Parking - Busy road Parking 3D 2018,FAMILY,4.5,41,30M,"5,000+",True,0.0,Everyone,Simulation,2018-01-13,1.01,4.1 and up
Br video editing,FAMILY,nan,1,34M,100+,True,0.0,Everyone,Entertainment,2017-09-01,1.0,4.1 and up
B R Telco FCU Mobile Banking,FINANCE,4.7,413,13M,"10,000+",True,0.0,Everyone,Finance,2018-05-30,5.9.1.0,5.0 and up
BR Chat Bot,SOCIAL,1.9,16,2.6M,"1,000+",True,0.0,Everyone,Social,2016-06-30,1.0,4.0 and up
Br Browser,SOCIAL,4.9,29,2.5M,500+,True,0.0,Everyone,Social,2018-03-20,5.0,5.0 and up
TV Guide BR Gold,FAMILY,4.4,544,Varies with device,"5,000+",False,1.49,Everyone,Entertainment,2017-08-20,Varies with device,Varies with device
Dr B R Ambedkar (Jai Bhim),SOCIAL,4.7,2068,7.5M,"100,000+",True,0.0,Everyone,Social,2014-04-13,1.0,2.2 and up
Tv Br News,FAMILY,nan,4,569k,100+,True,0.0,Everyone,Entertainment,2018-01-10,1.4,2.3 and up
Br Shafi,FAMILY,4.9,1288,26M,"10,000+",True,0.0,Everyone,Education,2018-07-11,1.0,4.1 and up
Dr. B.R.Ambedkar,SOCIAL,4.8,1902,5.2M,"100,000+",True,0.0,Everyone,Social,2014-06-05,1.3,2.1 and up
cronometra-br,PRODUCTIVITY,nan,0,5.4M,0+,False,154.99,Everyone,Productivity,2017-11-24,1.0.0,4.1 and up
Táxi Nacional BR,MAPS_AND_NAVIGATION,nan,88,9.1M,"5,000+",True,0.0,Everyone,Maps & Navigation,2018-08-02,3.46.5,4.0.3 and up
Texas HoldEm Poker Deluxe (BR),GAME,4.5,1418,26M,"10,000+",True,0.0,Teen,Casino,2018-05-30,1.2.1,4.0.3 and up
BR Classified,BUSINESS,nan,0,28M,50+,True,0.0,Everyone,Business,2017-08-30,1.0,4.2 and up
Top BR Chaya Songs,FAMILY,nan,0,3.8M,10+,True,0.0,Everyone,Entertainment,2018-05-18,1.0,4.0.3 and up
Companion for Fortnite & Fortnite Battle Royale,FAMILY,4.6,2736,Varies with device,"100,000+",True,0.0,Everyone,Entertainment,2018-08-03,Varies with device,4.1 and up
Mu Mobile BR,BUSINESS,4.5,43,92M,100+,True,0.0,Everyone,Business,2018-07-20,3.0.0 By Luccas,2.3 and up
Cube BR LWP simple,PERSONALIZATION,nan,19,206k,"1,000+",True,0.0,Everyone,Personalization,2016-11-25,1.5.2,2.1 and up
Brick Breaker BR,GAME,5.0,7,19M,5+,True,0.0,Everyone,Arcade,2018-07-23,1.0,4.1 and up
Mu Elite BR,BUSINESS,nan,30,93M,100+,True,0.0,Everyone 10+,Business,2018-07-16,3.0.By.EliteMu,2.3 and up
BR Series,VIDEO_PLAYERS,3.9,1016,13M,"50,000+",True,0.0,Teen,Video Players & Editors,2018-05-28,6.0,4.1 and up
Loteria BR,FAMILY,nan,0,1.8M,50+,True,0.0,Everyone,Entertainment,2017-05-17,1.0.6,4.0 and up
Vidroid.com.br,NEWS_AND_MAGAZINES,nan,49,10M,"5,000+",True,0.0,Everyone,News & Magazines,2017-11-25,8.0,4.0 and up
CJ - BR MEMES,COMICS,4.3,109,3.5M,"10,000+",True,0.0,Everyone,Comics,2018-01-18,1.0,4.0.3 and up
CINE BR,VIDEO_PLAYERS,nan,23,7.5M,"1,000+",True,0.0,Everyone,Video Players & Editors,2018-03-29,1,4.2 and up
Vlogger Go Viral - Tuber Game,FAMILY,4.8,1304467,68M,"10,000,000+",True,0.0,Everyone,Strategy,2018-07-27,2.9,4.1 and up
Next Portuguese(BR) Langpack,TOOLS,4.3,1320,778k,"100,000+",True,0.0,Everyone,Tools,2013-09-13,1.0,2.0 and up
BR Ambedkar Biography & Quotes,BOOKS_AND_REFERENCE,4.6,156,2.1M,"10,000+",True,0.0,Everyone,Books & Reference,2018-06-11,2.0,2.3 and up
B R COACHINGS,FAMILY,nan,1,9.2M,10+,True,0.0,Everyone,Education,2018-07-12,1.0,4.4 and up
B. R. Ambedkar Jayanti SMS,PERSONALIZATION,nan,0,3.0M,500+,True,0.0,Everyone,Personalization,2018-03-19,1.2,4.0.3 and up
Black Commando | Special Ops | FPS Shooting,GAME,4.1,1167,72M,"100,000+",True,0.0,Teen,Action,2018-05-03,1.4,4.1 and up
GearBest Online Shopping,SHOPPING,4.5,245104,35M,"5,000,000+",True,0.0,Everyone,Shopping,2018-08-01,3.6.0,4.0.3 and up
iPlayIT for YouTube VR Player,VIDEO_PLAYERS,4.3,5879,Varies with device,"1,000,000+",True,0.0,Teen,Video Players & Editors,2018-06-12,Varies with device,4.1 and up
True Skateboarding Ride Skateboard Game Freestyle,GAME,3.8,8175,31M,"1,000,000+",True,0.0,Everyone 10+,Arcade,2018-01-03,2.11.7,4.1 and up
Bullshit! (Free),GAME,2.4,45,4.1M,"10,000+",True,0.0,Teen,Card,2016-08-26,1.1,4.1 and up
BSPlayer FREE,VIDEO_PLAYERS,4.3,138337,Varies with device,"10,000,000+",True,0.0,Everyone,Video Players & Editors,2018-04-03,Varies with device,Varies with device
Bullshite!,GAME,2.8,48,13M,"10,000+",True,0.0,Teen,Card,2016-04-10,1.0.1,4.1 and up
Block Strike,GAME,4.5,947515,60M,"10,000,000+",True,0.0,Teen,Action,2018-07-25,5.3.1,4.1 and up
Loved by King Bs,FAMILY,4.6,5546,85M,"100,000+",True,0.0,Everyone,Simulation,2018-06-15,1.21,4.0.3 and up
BombSquad Remote,GAME,4.1,13304,1.3M,"1,000,000+",True,0.0,Everyone,Arcade,2016-11-30,1.2.21,4.0 and up
BSPlayer,VIDEO_PLAYERS,4.2,4585,Varies with device,"50,000+",False,5.99,Everyone,Video Players & Editors,2018-03-30,Varies with device,Varies with device
BS CS IT & SE,FAMILY,4.6,9,6.9M,"1,000+",True,0.0,Everyone,Education,2018-05-16,1.2,4.1 and up
BSPlayer ARMv7 VFP CPU support,VIDEO_PLAYERS,4.3,9966,5.5M,"1,000,000+",True,0.0,Everyone,Video Players & Editors,2017-03-31,1.23,2.1 and up
Marked by King Bs,FAMILY,4.6,70335,58M,"500,000+",True,0.0,Teen,Simulation,2017-10-17,1.0.7,4.3 and up
COMSATS BOOK STORE FOR BS(CS),FAMILY,5.0,15,94M,50+,True,0.0,Everyone,Education,2018-07-11,2.0,4.0.3 and up
BS-Mobile,COMMUNICATION,5.0,1,683k,50+,True,0.0,Everyone,Communication,2015-09-03,0.1,2.3 and up
BS Meter (Ad Supported),FAMILY,3.9,14,592k,"1,000+",True,0.0,Teen,Entertainment,2013-08-14,2.0,2.2 and up
BS Calendar / Patro / पात्रो,PRODUCTIVITY,4.2,218,Varies with device,"50,000+",True,0.0,Everyone,Productivity,2018-07-15,Varies with device,Varies with device
Simulator Brawl Box for BS,FAMILY,3.9,168,6.4M,"5,000+",True,0.0,Everyone,Simulation,2017-06-27,1.1,4.0.3 and up
BS Generator,FAMILY,4.2,5,3.3M,100+,True,0.0,Everyone,Entertainment,2016-07-23,1.1,4.4 and up
BS Match Maker Premium,TOOLS,nan,3,319k,10+,False,0.99,Everyone,Tools,2018-07-10,1.11.2,5.0 and up
BS Films,FAMILY,nan,1,24M,100+,True,0.0,Everyone,Entertainment,2017-12-12,2.0.0,4.3 and up
BS Tractor,GAME,nan,3,36M,100+,True,0.0,Everyone,Racing,2017-12-06,1.0,4.1 and up
BS player remote,VIDEO_PLAYERS,3.5,54,186k,"10,000+",True,0.0,Everyone,Video Players & Editors,2013-04-22,1.0,2.2 and up
BibApp TU BS,FAMILY,nan,16,3.5M,"1,000+",True,0.0,Everyone,Education,2014-12-15,2.0.0,4.0 and up
King of B.S.,FAMILY,4.0,4,840k,100+,True,0.0,Everyone,Education,2014-06-09,1.0.1,4.0.3 and up
BS Chopper,GAME,nan,0,41M,100+,True,0.0,Everyone,Racing,2017-10-05,1.0,4.1 and up
BS Play,FAMILY,3.7,56,1.5M,"5,000+",True,0.0,Everyone,Education,2015-03-04,1.1.2,4.0 and up
B@dL!bs Lite,GAME,3.8,10,36M,"1,000+",True,0.0,Mature 17+,Word,2016-04-05,6,4.0.3 and up
BS Battery+,TOOLS,4.3,269,647k,"50,000+",True,0.0,Everyone,Tools,2012-08-18,4.0.1,2.0 and up
ATC Unico BS,COMMUNICATION,nan,10,5.3M,500+,True,0.0,Everyone,Communication,2015-10-16,0.12,4.1 and up
Revista BS,NEWS_AND_MAGAZINES,nan,10,19M,100+,True,0.0,Everyone,News & Magazines,2017-01-13,0.0.5,4.1 and up
BS MAPS,MAPS_AND_NAVIGATION,4.5,6,2.5M,50+,True,0.0,Everyone,Maps & Navigation,2018-07-28,2.1,4.0 and up
Beauty Rental Shop,FAMILY,4.6,11480,93M,"100,000+",True,0.0,Everyone,Simulation,2018-05-25,1.0.4,4.4 and up
BS Where Am I,TOOLS,nan,9,2.8M,50+,True,0.0,Everyone,Tools,2018-07-05,2.3,2.3 and up
Bsc Agri Notes,FAMILY,4.5,301,5.6M,"10,000+",True,0.0,Everyone,Education,2018-07-01,1.0,4.1 and up
Love Signal: D-Mate,FAMILY,4.3,1895,72M,"50,000+",True,0.0,Everyone,Simulation,2018-02-27,1.0.1,4.4 and up
BSC IT,FAMILY,4.4,847,21M,"10,000+",True,0.0,Everyone,Education,2018-07-16,2.3,4.0.3 and up
BS TRACK CLIENT,TOOLS,nan,0,191k,10+,True,0.0,Everyone,Tools,2017-08-13,1.1,1.5 and up
Kiosko BS,NEWS_AND_MAGAZINES,nan,55,22M,"1,000+",True,0.0,Everyone,News & Magazines,2017-05-12,2.0,4.0 and up
Sleeping Delivery,FAMILY,4.6,19640,67M,"100,000+",True,0.0,Teen,Simulation,2018-05-18,2.0,4.4 and up
BS Detector - Diss 'n' Gauges,FAMILY,nan,0,842k,50+,False,1.49,Everyone,Entertainment,2013-02-22,1.3,2.2 and up
CABLE SIZE CALCULATOR BS 7671,TOOLS,3.9,333,1.1M,"100,000+",True,0.0,Everyone,Tools,2016-02-03,2.4,2.3 and up
Corporate B.S. Generator,BUSINESS,nan,0,6.9M,10+,True,0.0,Everyone,Business,2017-11-20,1.00,3.0 and up
Banco Sabadell App. Your mobile bank,FINANCE,3.9,25205,Varies with device,"1,000,000+",True,0.0,Everyone,Finance,2018-07-27,Varies with device,Varies with device
Strætó.is,MAPS_AND_NAVIGATION,3.1,742,15M,"100,000+",True,0.0,Everyone,Maps & Navigation,2018-07-09,5.7,4.1 and up
VOLT DROP CALCULATOR BS 7671,TOOLS,3.9,71,1.1M,"10,000+",True,0.0,Everyone,Tools,2016-01-26,2.0,2.3 and up
BSc Ag Entrance Preparation,FAMILY,4.4,138,6.2M,"10,000+",True,0.0,Everyone,Education,2018-05-31,3.7,4.1 and up
17th Edition Cable Sizer,BOOKS_AND_REFERENCE,4.4,47,1.4M,"1,000+",False,3.08,Everyone,Books & Reference,2016-05-27,1.22,2.2 and up
Black Survival,FAMILY,4.4,48451,52M,"1,000,000+",True,0.0,Teen,Strategy,2018-08-01,4.6.00,4.0.3 and up
Black Social,SOCIAL,4.6,22,8.7M,"1,000+",True,0.0,Teen,Social,2018-08-05,31.1.4,4.3 and up
BTNotification,TOOLS,3.9,15665,373k,"5,000,000+",True,0.0,Everyone,Tools,2016-07-08,1.1.43,4.0 and up
Little Magnet BT,TOOLS,4.6,3703,3.8M,"100,000+",True,0.0,Everyone,Tools,2018-08-05,4.1.4,4.2 and up
BT Notifier,TOOLS,2.5,2794,3.8M,"1,000,000+",True,0.0,Everyone,Tools,2018-05-28,2.9,4.3 and up
Little Magnet BT Pro,TOOLS,4.6,251,3.8M,"1,000+",False,0.99,Everyone,Tools,2018-08-05,4.1.4,4.2 and up
Bt Notifier -Smartwatch notice,TOOLS,2.8,632,8.2M,"500,000+",True,0.0,Everyone,Tools,2017-05-23,1.0,6.0 and up
BT One Voice mobile access,COMMUNICATION,4.0,32,437k,"5,000+",True,0.0,Everyone,Communication,2015-07-30,Version 1.6,1.6 and up
BT One Mobile secure access,BUSINESS,3.4,54,5.7M,"10,000+",True,0.0,Everyone,Business,2016-07-28,3.61,2.3.3 and up
BT Communicator,SOCIAL,3.8,32,1.6M,"10,000+",True,0.0,Teen,Social,2016-12-16,1.0,1.6 and up
BT One Voice anywhere,BUSINESS,4.5,80,16M,"10,000+",True,0.0,Everyone,Business,2016-12-23,2.54.3,2.2 and up
BT Find Address for Bluetooth,BUSINESS,4.8,8,2.6M,"5,000+",True,0.0,Everyone,Business,2017-10-31,2.0,3.0 and up
BT Camera,PHOTOGRAPHY,3.3,1307,6.6M,"500,000+",True,0.0,Everyone,Photography,2017-02-24,1.8,2.3 and up
BT Messenger,COMMUNICATION,3.9,97,598k,"50,000+",True,0.0,Everyone,Communication,2015-05-15,1.0,2.2 and up
BT One Phone Mobile App,COMMUNICATION,3.5,33,2.7M,"10,000+",True,0.0,Everyone,Communication,2017-09-18,2.2.6,4.1 and up
BitTorrent®- Torrent Downloads,VIDEO_PLAYERS,4.5,641219,Varies with device,"10,000,000+",True,0.0,Everyone,Video Players & Editors,2018-07-26,5.2.2,4.1 and up
SW-100.tch by Callstel,COMMUNICATION,4.0,1926,716k,"1,000,000+",True,0.0,Everyone,Communication,2015-12-16,1.3.20,2.2 and up
